ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,yocpop RCA,Record Count,Slug Detailed Occupation,CIP2,ID CIP2
"434131","Loan interviewers & clerks",2020,"2020","true","true",826,705.6081237681187,88051.04358353511,102808.94467296921,0.21364979237969547,41,"loan-interviewers-clerks","Engineering","14"
"172081","Environmental engineers",2018,"2018","true","true",16703,3172.83175185156,88046.6255762438,9579.849312378761,19.646075082178818,862,"environmental-engineers","Engineering","14"
"435061","Production, planning, & expediting clerks",2017,"2017","true","true",7250,2090.4162618400783,87985.67655172414,19388.77898400987,0.7891919879754308,372,"production-planning-expediting-clerks","Engineering","14"
"333050","Police officers",2020,"2020","true","true",7078,2065.4736962464754,87975.76547047189,14641.05093922996,0.2927102143541007,296,"police-officers","Engineering","14"
"192030","Chemists & materials scientists",2018,"2018","true","true",6386,1961.9126827504622,87965.1132164109,18372.19976100634,2.560124442515678,312,"chemists-materials-scientists","Engineering","14"
"131131","Fundraisers",2018,"2018","true","true",976,767.0050251412357,87960.6793032787,62382.308723605274,0.3608713581181029,52,"fundraisers","Engineering","14"
"172141","Mechanical engineers",2015,"2015","true","true",135314,9026.803031249416,87905.1640554562,2777.6986927127987,22.243180898687267,6485,"mechanical-engineers","Engineering","14"
"172081","Environmental engineers",2017,"2017","true","true",16377,3141.7173796533034,87830.92300177077,10398.593099472995,20.172965191748986,859,"environmental-engineers","Engineering","14"
"1910XX","Medical scientists, & life scientists, all other",2014,"2014","true","true",8656,2284.123538041027,87811.97308225508,20720.56449457798,2.4708533242986066,427,"medical-scientists-life-scientists-all-other","Engineering","14"
"119013","Farmers, ranchers, & other agricultural managers",2020,"2020","true","true",3554,1463.6197590231664,87798.79093978615,51605.45086598531,0.4322322403410831,246,"farmers-ranchers-other-agricultural-managers","Engineering","14"
"131051","Cost estimators",2016,"2016","true","true",10301,2491.7161426077987,87776.14639355402,15384.754429988172,2.933730495464568,530,"cost-estimators","Engineering","14"
"131081","Logisticians",2017,"2017","true","true",4032,1558.9382403117095,87742.99255952382,22430.878305384536,1.059422759816928,192,"logisticians","Engineering","14"
"272021","Athletes and sports competitors",2018,"2018","true","true",371,472.89112032652497,87741.19946091644,172447.76314217603,0.4143122758840003,18,"athletes-and-sports-competitors","Engineering","14"
"299000","Other healthcare practitioners & technical Occupations",2014,"2014","true","true",2310,1179.9865789351795,87647.40909090909,31716.804037614944,0.9710764601882031,125,"other-healthcare-practitioners-technical-occupations","Engineering","14"
"131051","Cost estimators",2017,"2017","true","true",11054,2581.1767064604433,87584.29708702733,14189.75997559788,3.0613661962801015,560,"cost-estimators","Engineering","14"
"331099","Firstline supervisors of protective service workers, all other",2016,"2016","true","true",888,731.6104027684062,87529.38963963964,50025.78597532104,0.41819803137999434,43,"firstline-supervisors-of-protective-service-workers-all-other","Engineering","14"
"1940XX","Geological & petroleum technicians, & nuclear technicians",2016,"2016","true","true",759,676.3857916049207,87457.28853754941,50121.37653534449,1.396492807110744,37,"geological-petroleum-technicians-nuclear-technicians","Engineering","14"
"192099","Other Physical Scientists",2017,"2017","true","true",31666,4368.409785996415,87391.53745342007,9717.974931521409,5.1057923494518525,1608,"other-physical-scientists","Engineering","14"
"472070","Construction equipment operators",2020,"2020","true","true",1721,1018.5038444008242,87380.40848343987,39276.47347319404,0.15905098808429544,91,"construction-equipment-operators","Engineering","14"
"292021","Dental hygienists (Legacy)",2014,"2014","true","true",287,415.92521491393035,87364.24390243902,79896.85510040217,0.06841296790288258,13,"dental-hygienists-legacy","Engineering","14"
"519151","Photographic process workers & processing machine operators",2017,"2017","true","true",877,727.0649792168473,87268.30444697833,40712.57298620646,0.9811517617685306,40,"photographic-process-workers-processing-machine-operators","Engineering","14"
"172141","Mechanical engineers",2014,"2014","true","true",130346,8859.63468507299,87226.72953523698,2757.885010708822,22.558392392165757,6289,"mechanical-engineers","Engineering","14"
"271010","Artists & related workers",2016,"2016","true","true",1472,941.9468401127351,87143.65421195653,47714.88735296584,0.4586061501178693,81,"artists-related-workers","Engineering","14"
"171012","Landscape architects",2020,"2020","true","true",691,645.3759391552758,87102.85962373372,59434.4683982313,0.8616475337714679,36,"landscape-architects","Engineering","14"
"499051","Electrical powerline installers & repairers",2017,"2017","true","true",1120,821.6409437519227,87068.78303571428,38937.6213616764,0.35622675148245914,38,"electrical-powerline-installers-repairers","Engineering","14"
"411011","Firstline supervisors of retail sales workers",2018,"2018","true","true",34036,4528.904464593145,87039.91094723235,12090.251104076055,0.4088618982553113,1616,"firstline-supervisors-of-retail-sales-workers","Engineering","14"
"172081","Environmental engineers",2014,"2014","true","true",16863,3187.977934576628,87000.83668386408,8729.528600591939,21.929005360514967,888,"environmental-engineers","Engineering","14"
"319091","Dental assistants",2019,"2019","true","true",750,672.3637426021999,86986.20266666666,94158.91553887828,0.08468678342518918,36,"dental-assistants","Engineering","14"
"535020","Ship & boat captains & operators",2014,"2014","true","true",788,689.1862619419353,86910.64720812182,57019.359373446445,0.7309025943815152,46,"ship-boat-captains-operators","Engineering","14"
"273043","Writers & authors",2014,"2014","true","true",2695,1274.5293738736443,86886.7439703154,39966.96665349825,0.7065567771580519,142,"writers-authors","Engineering","14"
"131081","Logisticians",2019,"2019","true","true",4096,1571.2623388200786,86875.05639648438,24114.256007405023,0.9040323190571408,191,"logisticians","Engineering","14"
"192030","Chemists & materials scientists",2019,"2019","true","true",7000,2054.0616338589907,86864.134,17631.412617740134,2.5867754970805366,345,"chemists-materials-scientists","Engineering","14"
"151150","Computer support specialists (Legacy)",2017,"2017","true","true",32276,4410.2752635156685,86828.16554095922,7364.248755207205,1.8737193901694833,1534,"computer-support-specialists-legacy","Engineering","14"
"172110","Industrial engineers, including health & safety",2016,"2016","true","true",79181,6906.580929863432,86826.76417322338,4144.288145423723,15.263638960906688,3777,"industrial-engineers-including-health-safety","Engineering","14"
"551010","Military officer special & tactical operations leaders",2015,"2015","true","true",2958,1335.2703572070661,86778.49864773496,15785.150936512913,2.830202709430525,146,"military-officer-special-tactical-operations-leaders","Engineering","14"
"339021","Private detectives & investigators",2019,"2019","true","true",1207,852.955976102334,86774.03562551782,40661.733775646695,0.4829114624134848,72,"private-detectives-investigators","Engineering","14"
"172110","Industrial engineers, including health & safety",2014,"2014","true","true",73312,6645.772076252743,86695.95088116542,3944.93751319801,15.669375691480763,3570,"industrial-engineers-including-health-safety","Engineering","14"
"435111","Weighers, measurers, checkers, & samplers, recordkeeping",2016,"2016","true","true",1246,866.626287178382,86656.57142857143,36934.91530487121,0.5730035814131891,58,"weighers-measurers-checkers-samplers-recordkeeping","Engineering","14"
"331012","Firstline supervisors of police & detectives",2018,"2018","true","true",1219,857.1854491604124,86620.24446267432,30753.5634646632,0.3881017461591357,52,"firstline-supervisors-of-police-detectives","Engineering","14"
"439041","Insurance claims & policy processing clerks",2020,"2020","true","true",1745,1025.5808853734559,86545.7564469914,49435.31948160998,0.20568188010085858,73,"insurance-claims-policy-processing-clerks","Engineering","14"
"119081","Lodging managers",2020,"2020","true","true",2258,1166.6307505128673,86483.75907883083,43792.028428246784,0.5758817841439917,101,"lodging-managers","Engineering","14"
"291011","Chiropractors",2016,"2016","true","true",937,751.5244407175396,86383.73959445038,78909.77805993569,0.8404343883158192,49,"chiropractors","Engineering","14"
"131030","Claims adjusters, appraisers, examiners, & investigators",2020,"2020","true","true",4751,1692.2335994475725,86361.82614186488,23866.74046516689,0.47706562005022884,193,"claims-adjusters-appraisers-examiners-investigators","Engineering","14"
"299000","Other healthcare practitioners & technical Occupations",2015,"2015","true","true",2240,1161.9709147977967,86348.521875,32686.047814717607,0.8423511601537779,124,"other-healthcare-practitioners-technical-occupations","Engineering","14"
"131151","Training & development specialists",2014,"2014","true","true",2891,1320.0615999394238,86344.92355586302,27572.929477984406,0.877495730286685,141,"training-development-specialists","Engineering","14"
"211013","Marriage and family therapists",2020,"2020","true","true",131,281.00251995566043,86309.7786259542,122378.67578341052,0.13924527650147936,9,"marriage-and-family-therapists","Engineering","14"
"292050","Health practitioner support technologists & technicians",2016,"2016","true","true",2913,1325.0751473471112,86304.0532097494,49218.44321884844,0.17955679162823868,127,"health-practitioner-support-technologists-technicians","Engineering","14"
"271021","Commercial and industrial designers",2019,"2019","true","true",1624,989.3851320290282,86265.23891625616,45089.85846341812,3.067037703984766,71,"commercial-and-industrial-designers","Engineering","14"
"211013","Marriage and family therapists",2019,"2019","true","true",123,272.2871418504038,86236.26016260163,130155.67164136034,0.13269172352922312,9,"marriage-and-family-therapists","Engineering","14"
"475020","Surface mining machine operators and earth drillers",2020,"2020","true","true",278,409.3518423543011,86200.80215827338,55368.16548256307,0.2863822596815339,13,"surface-mining-machine-operators-and-earth-drillers","Engineering","14"
"331012","Firstline supervisors of police & detectives",2017,"2017","true","true",1098,813.5312963827449,86154.06739526412,29587.630643237877,0.3589611549257057,48,"firstline-supervisors-of-police-detectives","Engineering","14"
"535020","Ship & boat captains & operators",2020,"2020","true","true",780,685.6791083153615,86137.14487179487,49996.04475448984,0.6084988939834713,38,"ship-boat-captains-operators","Engineering","14"
"172110","Industrial engineers, including health & safety",2015,"2015","true","true",74695,6708.160357842795,85993.55476270165,3953.1595079714866,15.230872604963068,3586,"industrial-engineers-including-health-safety","Engineering","14"
"172081","Environmental engineers",2016,"2016","true","true",16517,3155.112647729456,85848.27595810377,9490.244856452253,20.7517204596657,867,"environmental-engineers","Engineering","14"
"1940XX","Geological & petroleum technicians, & nuclear technicians",2017,"2017","true","true",852,716.6271618547136,85766.68309859154,46881.57038052671,1.4965773660992812,40,"geological-petroleum-technicians-nuclear-technicians","Engineering","14"
"4750XX","Miscellaneous extraction workers, including roof bolters & helpers",2015,"2015","true","true",345,456.0198690251039,85751.54782608696,76751.37646419933,0.16525852204350006,19,"miscellaneous-extraction-workers-including-roof-bolters-helpers","Engineering","14"
"271024","Graphic designers",2018,"2018","true","true",11014,2576.50410591257,85496.46032322498,16665.89449942326,1.4821288555907162,502,"graphic-designers","Engineering","14"
"172081","Environmental engineers",2015,"2015","true","true",16465,3150.139756543824,85453.50167020953,8982.897092487401,21.30712607116019,851,"environmental-engineers","Engineering","14"
"534010","Locomotive engineers & operators",2015,"2015","true","true",843,712.8320612511469,85450.82087781731,19351.68386662277,0.6723153419410689,34,"locomotive-engineers-operators","Engineering","14"
"299000","Other healthcare practitioners & technical Occupations",2019,"2019","true","true",1633,992.1228367914538,85346.56766687079,35935.6445510464,0.6664216852558064,75,"other-healthcare-practitioners-technical-occupations","Engineering","14"
"1520XX","Miscellaneous mathematical science occupations, including mathematicians & statisticians",2016,"2016","true","true",3237,1396.8221599186595,85342.71485943775,22063.813311182697,2.329540984251616,177,"miscellaneous-mathematical-science-occupations-including-mathematicians-statisticians","Engineering","14"
"439111","Statistical assistants",2020,"2020","true","true",1000,776.3781309855392,85257.713,61730.97361859607,1.1279670950780474,43,"statistical-assistants","Engineering","14"
"419020","Real estate brokers & sales agents",2014,"2014","true","true",9173,2351.342199856105,85240.03139648969,24899.575286955194,0.6746025348021305,439,"real-estate-brokers-sales-agents","Engineering","14"
"499010","Control & valve installers & repairers",2017,"2017","true","true",173,322.92193638617283,85197.9710982659,86382.2017597595,0.32404126961920127,9,"control-valve-installers-repairers","Engineering","14"
"291123","Physical therapists",2018,"2018","true","true",2519,1232.2109928095356,85075.49305279873,28552.11337765394,0.3702864851705291,131,"physical-therapists","Engineering","14"
"291123","Physical therapists",2017,"2017","true","true",2171,1143.9350857109023,85074.29525564256,31867.563829117018,0.34076534912712336,114,"physical-therapists","Engineering","14"
"272023","Umpires, referees, and other sports officials",2018,"2018","true","true",254,391.28323233019734,85049.29133858268,175460.08804907693,0.24440315297930665,12,"umpires-referees-and-other-sports-officials","Engineering","14"
"271020","Designers",2017,"2017","true","true",36966,4719.760527207245,84983.72777687605,7787.0661544618115,1.7936310448771646,1710,"designers","Engineering","14"
"291071","Physician assistants",2015,"2015","true","true",1235,862.7923823226001,84977.4955465587,50086.833798863445,0.4089181511905991,63,"physician-assistants","Engineering","14"
"271022","Fashion designers",2018,"2018","true","true",638,620.1320035089896,84940.78213166144,41816.33598084994,0.8839491585363175,25,"fashion-designers","Engineering","14"
"291123","Physical therapists",2019,"2019","true","true",2448,1214.7218979502434,84911.35580065359,29328.34139891295,0.33996506118081027,115,"physical-therapists","Engineering","14"
"333050","Police officers",2018,"2018","true","true",6223,1936.7134186816593,84845.05367186245,12804.529864594868,0.28054212212224916,288,"police-officers","Engineering","14"
"535020","Ship & boat captains & operators",2015,"2015","true","true",841,711.9859746239838,84798.6099881094,53170.808797819926,0.74444115176383,47,"ship-boat-captains-operators","Engineering","14"
"332011","Firefighters",2018,"2018","true","true",2441,1212.9838019943904,84734.99631298648,19553.640238988944,0.28827726640963575,127,"firefighters","Engineering","14"
"271024","Graphic designers",2019,"2019","true","true",9333,2371.764957760615,84709.03257259188,18079.667955768076,1.19729480529997,424,"graphic-designers","Engineering","14"
"1520XX","Miscellaneous mathematical science occupations, including mathematicians & statisticians",2015,"2015","true","true",3232,1395.7427146892906,84693.55693069307,26586.598010113965,2.464455584697446,158,"miscellaneous-mathematical-science-occupations-including-mathematicians-statisticians","Engineering","14"
"435061","Production, planning, & expediting clerks",2014,"2014","true","true",6290,1947.108077297365,84584.59809220985,19221.660153294393,0.7820936878005903,305,"production-planning-expediting-clerks","Engineering","14"
"132020","Property appraisers and assessors",2020,"2020","true","true",1506,952.7633403003924,84483.593625498,37560.768231823946,0.6617490383508322,81,"property-appraisers-and-assessors","Engineering","14"
"551010","Military officer special & tactical operations leaders",2017,"2017","true","true",3141,1375.9541644870662,84407.09328239414,15596.745496989195,2.8823182415206046,173,"military-officer-special-tactical-operations-leaders","Engineering","14"
"131030","Claims adjusters, appraisers, examiners, & investigators",2019,"2019","true","true",4285,1607.1035557219286,84386.39789964994,24899.435067539285,0.46596568037291863,184,"claims-adjusters-appraisers-examiners-investigators","Engineering","14"
"411011","Firstline supervisors of retail sales workers",2017,"2017","true","true",33044,4462.425572469986,84319.43678126135,11800.677630171858,0.4090274667122021,1592,"firstline-supervisors-of-retail-sales-workers","Engineering","14"
"119081","Lodging managers",2018,"2018","true","true",2529,1234.6543614057762,84301.95215500197,44857.81913563566,0.7151274260573904,107,"lodging-managers","Engineering","14"
"535020","Ship & boat captains & operators",2016,"2016","true","true",808,697.8774940918644,84223.6844059406,53128.387201881735,0.7181167679925092,46,"ship-boat-captains-operators","Engineering","14"
"273042","Technical writers",2017,"2017","true","true",2289,1174.61133174807,84215.81869812145,36739.84574106683,1.4823806093958554,132,"technical-writers","Engineering","14"
"514041","Machinists",2020,"2020","true","true",2451,1215.4660244308948,84149.76988984089,62086.119426037134,0.24015115166110917,123,"machinists","Engineering","14"
"339021","Private detectives & investigators",2020,"2020","true","true",1258,870.789605488466,83929.4586645469,32414.141581831762,0.479536672556065,66,"private-detectives-investigators","Engineering","14"
"271020","Designers",2016,"2016","true","true",33909,4520.432099505482,83900.45601462739,8015.562938173951,1.7413989830192176,1606,"designers","Engineering","14"
"113111","Compensation & benefits managers",2017,"2017","true","true",174,323.85389083429726,83876.69540229885,65074.81448343339,0.37281964557374925,8,"compensation-benefits-managers","Engineering","14"
"518021","Stationary engineers & boiler operators",2018,"2018","true","true",6576,1990.8834481700394,83841.88594890511,15141.0724265189,2.5858941836591054,301,"stationary-engineers-boiler-operators","Engineering","14"
"119161","Emergency management directors",2015,"2015","true","true",328,444.6426998688386,83787.36585365854,35194.60316677681,1.24371313040675,16,"emergency-management-directors","Engineering","14"
"119161","Emergency management directors",2014,"2014","true","true",281,411.5546100613845,83746.95017793594,50893.12149306472,1.0809648047547862,14,"emergency-management-directors","Engineering","14"
"4750XX","Miscellaneous extraction workers, including roof bolters & helpers",2020,"2020","true","true",750,672.3637513793869,83705.53066666667,62997.423764268286,0.36176913541167294,20,"miscellaneous-extraction-workers-including-roof-bolters-helpers","Engineering","14"
"5350XX","Sailors & marine oilers, & ship engineers",2016,"2016","true","true",1433,929.3849680902214,83686.65596650384,31362.872485824515,1.604809564876694,61,"sailors-marine-oilers-ship-engineers","Engineering","14"
"435061","Production, planning, & expediting clerks",2016,"2016","true","true",7039,2059.7731169126173,83681.71515840318,19753.55452749382,0.8092817745540628,350,"production-planning-expediting-clerks","Engineering","14"
"292050","Health practitioner support technologists & technicians",2015,"2015","true","true",3018,1348.7443757738993,83675.57819748178,47229.013136233196,0.19538328748660158,128,"health-practitioner-support-technologists-technicians","Engineering","14"
"319091","Dental assistants",2016,"2016","true","true",418,501.95207617497226,83652.74162679426,83031.73022816889,0.05302184369144562,21,"dental-assistants","Engineering","14"
"499051","Electrical powerline installers & repairers",2018,"2018","true","true",965,762.6705444569014,83628.91398963731,41607.50952956772,0.2985506760067036,36,"electrical-powerline-installers-repairers","Engineering","14"
"192099","Other Physical Scientists",2016,"2016","true","true",29808,4238.3342493136515,83615.33756038647,9176.563758548946,5.197534739244457,1507,"other-physical-scientists","Engineering","14"
"271026","Merchandise displayers and window trimmers",2018,"2018","true","true",277,408.6149285506553,83585.44043321299,67921.7063339624,0.7253338118966843,15,"merchandise-displayers-and-window-trimmers","Engineering","14"
"151150","Computer support specialists (Legacy)",2016,"2016","true","true",29571,4221.454921797028,83551.50519089648,7517.325104890876,1.8370042682234229,1391,"computer-support-specialists-legacy","Engineering","14"
"474041","Hazardous materials removal workers",2016,"2016","true","true",454,523.1207956753564,83547.59691629956,81272.55064072719,0.5358953461011273,17,"hazardous-materials-removal-workers","Engineering","14"
"131081","Logisticians",2020,"2020","true","true",4062,1564.7276878165585,83484.71762678484,22738.110596670474,0.8461839617270345,183,"logisticians","Engineering","14"
"291127","Speechlanguage pathologists",2018,"2018","true","true",486,541.2428437071401,83405.88065843622,91695.07039112842,0.11463547821460081,26,"speechlanguage-pathologists","Engineering","14"
"1520XX","Miscellaneous mathematical science occupations, including mathematicians & statisticians",2014,"2014","true","true",3167,1381.6363280818125,83397.85980423114,26205.792244505763,2.5775882990336187,151,"miscellaneous-mathematical-science-occupations-including-mathematicians-statisticians","Engineering","14"
"475040","Mining machine operators",2019,"2019","true","true",612,607.3647299121345,83378.08496732026,78431.69480041217,0.452291931192799,20,"mining-machine-operators","Engineering","14"
"292050","Health practitioner support technologists & technicians",2017,"2017","true","true",3186,1385.7753004106676,83286.02197112367,47284.280980840864,0.18383075091358728,136,"health-practitioner-support-technologists-technicians","Engineering","14"
"119081","Lodging managers",2017,"2017","true","true",2407,1204.5065229714507,83143.82176983797,43948.21670317471,0.7182666786028681,102,"lodging-managers","Engineering","14"
"192099","Other Physical Scientists",2015,"2015","true","true",28414,4138.056475968887,83138.4834588583,9590.307813098483,5.2497428012254295,1452,"other-physical-scientists","Engineering","14"
"191010","Agricultural & food scientists",2014,"2014","true","true",974,766.2185907629492,83076.44045174538,59068.70666770276,1.3543952821211418,50,"agricultural-food-scientists","Engineering","14"
"132081","Tax examiners & collectors, & revenue agents",2020,"2020","true","true",553,577.3464691615967,83055.39963833634,67234.15152578842,0.3244681402566541,27,"tax-examiners-collectors-revenue-agents","Engineering","14"
"271010","Artists & related workers",2017,"2017","true","true",1563,970.6259074788228,83042.3358925144,46860.429151279444,0.46387122832781347,81,"artists-related-workers","Engineering","14"
"271020","Designers",2015,"2015","true","true",31644,4366.8759041322855,83009.58007837189,8008.397040714724,1.7303650053341622,1488,"designers","Engineering","14"
"131151","Training & development specialists",2016,"2016","true","true",2912,1324.847690862601,82881.2706043956,24767.97470221603,0.813144372373661,134,"training-development-specialists","Engineering","14"
"434131","Loan interviewers & clerks",2017,"2017","true","true",471,532.8248832607094,82858.74097664544,101222.81801045533,0.1370790960870785,23,"loan-interviewers-clerks","Engineering","14"
"291011","Chiropractors",2017,"2017","true","true",1056,797.8203644018714,82853.72443181818,68559.03790454048,0.8908428461249095,56,"chiropractors","Engineering","14"
"192030","Chemists & materials scientists",2017,"2017","true","true",5141,1760.316541108807,82844.30324839526,19622.042191758,2.1657131504600358,258,"chemists-materials-scientists","Engineering","14"
"131151","Training & development specialists",2017,"2017","true","true",2984,1341.1261976366616,82826.48491957104,24423.056426475494,0.799912956634346,137,"training-development-specialists","Engineering","14"
"333050","Police officers",2016,"2016","true","true",5215,1772.9393225717029,82788.64467881112,12673.690685459327,0.25678374057453895,246,"police-officers","Engineering","14"
"291126","Respiratory therapists",2014,"2014","true","true",380,478.59256933515627,82787.97368421052,96342.86649004431,0.1343116209302183,21,"respiratory-therapists","Engineering","14"
"271020","Designers",2014,"2014","true","true",30228,4268.067640618304,82741.27656477438,8167.7010957786515,1.749147191669628,1423,"designers","Engineering","14"
"537070","Pumping station operators",2018,"2018","true","true",558,579.9506298631404,82614.50716845877,39051.45610985578,0.8026217039698534,24,"pumping-station-operators","Engineering","14"
"131030","Claims adjusters, appraisers, examiners, & investigators",2017,"2017","true","true",3695,1492.3695549315532,82574.04736129905,30404.23354565519,0.4465661165340931,165,"claims-adjusters-appraisers-examiners-investigators","Engineering","14"
"271010","Artists & related workers",2018,"2018","true","true",1585,977.4330592470461,82538.14700315458,46576.19125847591,0.44974925235500074,85,"artists-related-workers","Engineering","14"
"192030","Chemists & materials scientists",2014,"2014","true","true",4312,1612.1567415697718,82480.30449907236,18038.60960297411,1.9456311374647763,236,"chemists-materials-scientists","Engineering","14"
"475020","Surface mining machine operators and earth drillers",2018,"2018","true","true",335,449.3623288767188,82190.93432835821,80410.25476678704,0.33524854997527853,14,"surface-mining-machine-operators-and-earth-drillers","Engineering","14"
"419010","Models, demonstrators, & product promoters",2016,"2016","true","true",452,521.9672791347699,82083.52654867257,114873.34503905795,0.29929707466513755,21,"models-demonstrators-product-promoters","Engineering","14"
"333050","Police officers",2017,"2017","true","true",6505,1980.106508971427,81996.49423520369,12037.277421723482,0.30708109152749735,297,"police-officers","Engineering","14"
"291181","Audiologists",2020,"2020","true","true",83,223.67306206221437,81968.95180722892,97587.93357665668,0.15520277031201207,6,"audiologists","Engineering","14"
"434161","Human resources assistants, except payroll & timekeeping",2019,"2019","true","true",378,477.33150739796275,81877.15608465609,52646.15444215461,0.2378208520047066,17,"human-resources-assistants-except-payroll-timekeeping","Engineering","14"
"119081","Lodging managers",2019,"2019","true","true",2453,1215.9617693580562,81836.64655523849,44661.45363446461,0.6458765496268994,104,"lodging-managers","Engineering","14"
"151150","Computer support specialists (Legacy)",2015,"2015","true","true",27660,4082.794257695627,81789.35491684743,7610.990932218958,1.8351427257229667,1293,"computer-support-specialists-legacy","Engineering","14"
"131030","Claims adjusters, appraisers, examiners, & investigators",2018,"2018","true","true",3966,1546.1270849952748,81755.51916288452,25592.215428305273,0.4554008356746575,176,"claims-adjusters-appraisers-examiners-investigators","Engineering","14"
"192099","Other Physical Scientists",2014,"2014","true","true",27263,4053.387595455557,81752.74544254117,9550.66252856961,5.281466610085485,1394,"other-physical-scientists","Engineering","14"
"319091","Dental assistants",2020,"2020","true","true",795,692.2407453631075,81746.46163522013,90977.10465988572,0.08666796276913008,39,"dental-assistants","Engineering","14"
"1930XX","Miscellaneous social scientists, including survey researchers & sociologists",2019,"2019","true","true",1134,826.7603036360066,81744.49559082893,56586.17170651831,0.9656522896511629,52,"miscellaneous-social-scientists-including-survey-researchers-sociologists","Engineering","14"
"518021","Stationary engineers & boiler operators",2017,"2017","true","true",5394,1803.1093094030364,81568.08880237301,14899.954620784218,2.192340514304413,246,"stationary-engineers-boiler-operators","Engineering","14"
"391000","Supervisors of personal care and service workers",2019,"2019","true","true",844,713.2548593453984,81485.23578199052,78919.28988014974,0.29355818745755846,42,"supervisors-of-personal-care-and-service-workers","Engineering","14"
"432099","Communications equipment operators, all other",2017,"2017","true","true",165,315.3671698569656,81330.5393939394,45625.87659779133,0.5457363139215355,6,"communications-equipment-operators-all-other","Engineering","14"
"1940XX","Geological & petroleum technicians, & nuclear technicians",2015,"2015","true","true",802,695.2815193306069,81324.28428927681,50018.40029832112,1.4541560129050173,37,"geological-petroleum-technicians-nuclear-technicians","Engineering","14"
"499051","Electrical powerline installers & repairers",2016,"2016","true","true",1081,807.2088942307272,81260.86586493987,38483.677596874964,0.3537036023409524,37,"electrical-powerline-installers-repairers","Engineering","14"
"273042","Technical writers",2018,"2018","true","true",2309,1179.7317708319256,81250.84495452578,29944.819464933753,1.4267052161040181,133,"technical-writers","Engineering","14"
"475040","Mining machine operators",2018,"2018","true","true",580,591.2727837151401,81228.59655172414,82796.14223784524,0.43106019155896813,18,"mining-machine-operators","Engineering","14"
"132082","Tax preparers",2017,"2017","true","true",1752,1027.6356323059704,81222.22146118722,60699.09608593173,0.7196338741089564,90,"tax-preparers","Engineering","14"
"171020","Surveyors, cartographers, & photogrammetrists",2020,"2020","true","true",5822,1873.2784198376708,81162.82308485056,15840.631062989445,5.473012821560899,261,"surveyors-cartographers-photogrammetrists","Engineering","14"
"191020","Biological scientists",2015,"2015","true","true",1463,939.062783161202,81135.41763499659,25630.39197049936,0.7548149158831181,75,"biological-scientists","Engineering","14"
"413011","Advertising sales agents",2017,"2017","true","true",1716,1017.0230594606633,81038.418997669,52475.19862977977,0.365765276624081,79,"advertising-sales-agents","Engineering","14"
"291124","Radiation therapists",2017,"2017","true","true",78,216.8312841140717,80962.05128205128,138698.78270159013,0.16747464227568473,6,"radiation-therapists","Engineering","14"
"231012","Judicial law clerks",2018,"2018","true","true",385,481.7309485100359,80811.88051948052,60798.53643032355,0.7281068487062573,19,"judicial-law-clerks","Engineering","14"
"474041","Hazardous materials removal workers",2018,"2018","true","true",534,567.3415480273374,80805.74719101124,73911.07347544696,0.5767765714496893,21,"hazardous-materials-removal-workers","Engineering","14"
"5340XX","Subway, streetcar, & other rail transportation workers",2018,"2018","true","true",217,361.6631839598764,80755.76497695853,31797.134735316857,0.33153466130577336,11,"subway-streetcar-other-rail-transportation-workers","Engineering","14"
"273043","Writers & authors",2015,"2015","true","true",2826,1305.1379218402885,80733.23602264684,36660.08642656653,0.7002190979670716,148,"writers-authors","Engineering","14"
"271010","Artists & related workers",2015,"2015","true","true",1347,901.065673915447,80664.25463994061,50872.10324568662,0.44610482190761647,66,"artists-related-workers","Engineering","14"
"273043","Writers & authors",2018,"2018","true","true",3160,1380.1096062008678,80635.86772151898,34352.90459693442,0.6617250291593441,164,"writers-authors","Engineering","14"
"273043","Writers & authors",2016,"2016","true","true",2616,1255.7106976849088,80585.84021406728,37031.52715245685,0.6105052535454752,146,"writers-authors","Engineering","14"
"271026","Merchandise displayers and window trimmers",2019,"2019","true","true",318,437.81219092455245,80538.99371069182,65629.67024630024,0.7170330526372134,14,"merchandise-displayers-and-window-trimmers","Engineering","14"
"119081","Lodging managers",2016,"2016","true","true",2193,1149.7163103405476,80493.85772913817,49894.20306875085,0.6807591632886683,102,"lodging-managers","Engineering","14"
"411011","Firstline supervisors of retail sales workers",2014,"2014","true","true",30431,4282.371846795318,80365.5029082186,11395.741405382609,0.41655678554024933,1463,"firstline-supervisors-of-retail-sales-workers","Engineering","14"
"531000","Supervisors of transportation & material moving workers",2018,"2018","true","true",3781,1509.6367109211503,80365.14572864321,22244.377901921598,0.5565108367867286,187,"supervisors-of-transportation-material-moving-workers","Engineering","14"
"191020","Biological scientists",2016,"2016","true","true",1665,1001.7960381665275,80349.55435435436,23349.223080299013,0.82818496913851,80,"biological-scientists","Engineering","14"
"131011","Agents & business managers of artists, performers, & athletes",2014,"2014","true","true",1359,905.070316278428,80283.03826342899,47732.53624304411,1.4441336573443075,60,"agents-business-managers-of-artists-performers-athletes","Engineering","14"
"339021","Private detectives & investigators",2015,"2015","true","true",1396,917.3082090501642,80230.03223495702,39641.78379365505,0.6690492742193554,64,"private-detectives-investigators","Engineering","14"
